FID,NFDBFIREID,SRC_AGENCY,NAT_PARK,FIRE_ID,FIRENAME,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,REP_DATE,ATTK_DATE,OUT_DATE,SIZE_HA,CAUSE,CAUSE2,FIRE_TYPE,RESPONSE,PROTZONE,PRESCRIBED,MORE_INFO,CFS_NOTE1,CFS_NOTE2,ACQ_DATE
61872,BC-1972-1972-G90198,BC, ,1972-G90198, ,54.249,-124.129,1972,9,4,1972-09-04 00:00:00,,,0.1,H,H,Fire, , , , , , ,2020-05-05 00:00:00
26881,BC-1961-1961-R00226,BC, ,1961-R00226, ,54.568,-127.579,1961,8,21,1961-08-21 00:00:00,,,0.1,N,N,Fire, , , , , , ,2020-05-05 00:00:00
321443,NL-1999-227,NL, ,1999-227, ,47.53,-53.55,1999,9,5,1999-09-05 00:00:00,,,0.0,H,H, , , , , ,merged with orig src, ,2018-03-15 00:00:00
398299,ON-1982-SUD149,ON, ,SUD149, ,46.5235,-81.1125,1982,8,5,1982-08-05 00:00:00,,1982-08-07 00:00:00,0.10000000149,H,H,IFR, , , , , , ,2023-05-06 00:00:00
69485,BC-1976-1976-KB0299,BC, ,1976-KB0299, ,49.561,-120.51,1976,8,6,1976-08-06 00:00:00,,,0.1,H,H,Fire, , , , , , ,2020-05-05 00:00:00
279668,QC-1973-3034,QC, ,1973-3034, ,46.68285,-73.73951,1973,6,9,1973-06-09 00:00:00,,1973-06-09 00:00:00,0.0,H,H, , ,Intensive, , , , ,2018-05-18 00:00:00
413891,ON-1976-KEN67,ON, ,KEN67, ,49.9922,-94.6625,1976,7,4,1976-07-04 00:00:00,,1976-07-05 00:00:00,0.10000000149,H,H,IFR, , , , , , ,2023-05-06 00:00:00
224726,SK-2012-12DN-BI04,SK, ,12DN-BI04,12DN-BI04,54.41935,-109.57585,2012,5,9,2012-05-09 00:00:00,,2012-05-10 00:00:00,0.5,H,H,Wildfire, , , , , , ,2020-04-03 00:00:00
150180,BC-2012-2012-N60041,BC, ,2012-N60041, ,49.0964,-118.4784,2012,5,22,2012-05-22 00:00:00,,,0.009,N,N,Fire, , , , , , ,2020-05-05 00:00:00
143418,BC-2008-2008-C20032,BC, ,2008-C20032, ,51.9837,-122.6268,2008,5,1,2008-05-01 00:00:00,,,4.4,H,H,Fire, , , , , , ,2020-05-05 00:00:00
411063,ON-1977-BLI70,ON, ,BLI70, ,46.6172,-83.0375,1977,8,13,1977-08-13 00:00:00,,1977-08-16 00:00:00,0.10000000149,N,N,IFR, , , , , , ,2023-05-06 00:00:00
357604,NT-1994-FS025-94,NT, ,FS025-94, ,63.6166,-121.4833,1994,6,19,1994-06-19 00:00:00,,1994-06-19 00:00:00,0.1,N,N, , ,Initial Attack, , , , ,2018-06-15 00:00:00
232846,SK-1993-MULE,SK, ,MULE,MULE,55.8802,-108.0938,1993,7,25,1993-07-25 00:00:00,,1993-07-28 00:00:00,0.5,N,N,Wildfire, , , , , , ,2020-04-03 00:00:00
417104,ON-1986-MOO16,ON, ,MOO16, ,53.5078,-84.2638,1986,8,6,1986-08-06 00:00:00,,1986-08-14 00:00:00,0.10000000149,U,U,IFR, , , , , , ,2023-05-06 00:00:00
127861,BC-2004-2004-C20002,BC, ,2004-C20002, ,52.3317,-122.2731,2004,4,2,2004-04-02 00:00:00,,,9.0,H,H,Fire, , , , , , ,2020-05-05 00:00:00
178002,AB-1969-DW1-011-69,AB, ,DW1-011-69,DW1011,53.1649,-115.4056,1969,7,24,1969-07-24 00:00:00,,,0.0,N,N, , , , , , , ,2020-06-01 00:00:00
363615,NT-1967-1967FS-021,NT, ,1967FS-021, ,61.2333,-122.7833,1967,8,18,1967-08-18 00:00:00,,,1320.3,U,U, , ,Intensive, , , , ,
361098,NT-1998-JF013-98,NT, ,JF013-98, ,61.0848,-123.0476,1998,8,25,1998-08-25 00:00:00,,1998-08-26 00:00:00,0.4,N,N, , ,Initial Attack, , , , ,2018-06-15 00:00:00
275143,MB-2014-CE012,MB, ,CE012, ,51.445556,-97.467778,2014,5,19,2014-05-19 00:00:00,,2014-05-20 00:00:00,32.5,H,H, ,FUL,FUL-R (High Priority), , , , ,2015-05-25 00:00:00
188738,AB-1975-DB6-005-75,AB, ,DB6-005-75,DB6005,49.2269,-114.0365,1975,9,9,1975-09-09 00:00:00,,,1.21405692672,H,H, , , , , , , ,2020-06-01 00:00:00
209250,AB-1998-E01104,AB, ,E01104, ,58.1112,-110.2604,1998,6,25,1998-06-25 00:00:00,,1998-06-28 00:00:00,3.5,N,N,Crown, , , ,fueltype: C2, , ,2020-06-01 00:00:00
206346,AB-2018-GWF009,AB, ,GWF009, ,55.83995,-119.3424,2018,5,19,2018-05-19 00:00:00,,2018-05-19 00:00:00,0.1,H,H,Surface, , , ,fueltype: O1a, , ,2020-06-01 00:00:00
78645,BC-1984-1984-K10074,BC, ,1984-K10074, ,51.477,-119.532,1984,8,5,1984-08-05 00:00:00,,,0.1,N,N,Fire, , , , , , ,2020-05-05 00:00:00
65284,BC-1977-1977-V70246,BC, ,1977-V70246, ,49.619,-123.655,1977,9,1,1977-09-01 00:00:00,,,0.1,H,H,Fire, , , , , , ,2020-05-05 00:00:00
50585,BC-1970-1970-NL0568,BC, ,1970-NL0568, ,49.075,-117.588,1970,8,8,1970-08-08 00:00:00,,,0.1,H,H,Fire, , , , , , ,2020-05-05 00:00:00
139711,BC-2007-2007-K61739,BC, ,2007-K61739, ,50.1131,-121.043,2007,11,1,2007-11-01 00:00:00,,,0.6,H,H,Fire, , , , , , ,2020-05-05 00:00:00
47363,BC-1970-1970-CN0415,BC, ,1970-CN0415, ,52.575,-121.885,1970,7,16,1970-07-16 00:00:00,,,0.1,H,H,Fire, , , , , , ,2020-05-05 00:00:00
387220,ON-1988-ATI73,ON, ,ATI73, ,48.5607,-91.8887,1988,7,7,1988-07-07 00:00:00,,1988-07-07 00:00:00,0.10000000149,N,N,IFR, , , , , , ,2023-05-06 00:00:00
136853,BC-2006-2006-G10436,BC, ,2006-G10436, ,54.6748,-123.223,2006,7,3,2006-07-03 00:00:00,,,719.9,N,N,Fire, , , , , , ,2020-05-05 00:00:00
127901,BC-2004-2004-C40006,BC, ,2004-C40006, ,51.4083,-121.9833,2004,4,2,2004-04-02 00:00:00,,,4.0,H,H,Fire, , , , , , ,2020-05-05 00:00:00
83964,BC-1982-1982-N10042,BC, ,1982-N10042, ,49.619,-115.927,1982,6,17,1982-06-17 00:00:00,,,0.1,H,H,Fire, , , , , , ,2020-05-05 00:00:00
401011,ON-1976-SIO152,ON, ,SIO152, ,50.1016,-91.4125,1976,8,12,1976-08-12 00:00:00,,1976-08-16 00:00:00,0.10000000149,N,N,IFR, , , , , , ,2023-05-06 00:00:00
201610,AB-2013-LWF110,AB, ,LWF110, ,55.510833,-110.88255,2013,6,9,2013-06-09 00:00:00,,2013-06-10 00:00:00,0.01,H,H,Surface, , , ,fueltype:, , ,2020-06-01 00:00:00
168443,AB-1985-DR3-012-85,AB, ,DR3-012-85,DR3012,52.0077,-116.4252,1985,8,30,1985-08-30 00:00:00,,1985-09-01 00:00:00,0.1,N,N,Surface, , , , , , ,2020-06-01 00:00:00
97787,BC-1987-1987-C40029,BC, ,1987-C40029, ,51.188,-121.545,1987,5,21,1987-05-21 00:00:00,,,0.1,N,N,Fire, , , , , , ,2020-05-05 00:00:00
418039,ON-1996-NOR23,ON, ,NOR23, ,45.9996,-79.5575,1996,5,25,1996-05-25 00:00:00,,1996-05-30 00:00:00,4.0,H,H,IFR,SUP, , , , , ,2023-05-06 00:00:00
380817,ON-1995-THU198,ON, ,THU198, ,49.2381,-89.8094,1995,9,10,1995-09-10 00:00:00,,1995-09-12 00:00:00,1.39999997616,N,N,IFR,SUP, , , , , ,2023-05-06 00:00:00
435748,AB-2023-GWF014,AB, ,GWF014, ,55.865915,-119.286613,2023,4,30,2023-04-30 00:00:00,,,15.23,H,H,Surface, , , ,Private Land, , ,2024-06-13 00:00:00
417173,ON-2002-SLK90,ON, ,SLK90, ,50.4459,-91.9789,2002,8,23,2002-08-23 00:00:00,,2002-08-28 00:00:00,0.800000011921,N,N,IFR,SUP, , , , , ,2023-05-06 00:00:00
68305,BC-1976-1976-K30201,BC, ,1976-K30201, ,51.061,-120.244,1976,7,13,1976-07-13 00:00:00,,,0.1,N,N,Fire, , , , , , ,2020-05-05 00:00:00
230038,SK-1981-BOUNDARY2,SK, ,BOUNDARY2,BOUNDARY2,53.58849995,-105.51040013,1981,5,6,1981-05-06 00:00:00,,1981-05-11 00:00:00,0.4,H,H,Wildfire, , , , , , ,2020-04-03 00:00:00
193062,AB-2008-CWF050,AB, ,CWF050, ,51.634983,-115.10435,2008,5,19,2008-05-19 00:00:00,,2008-05-19 00:00:00,0.01,H,H,Surface, , , ,fueltype:, , ,2020-06-01 00:00:00
216155,AB-2003-MWF053,AB, ,MWF053, ,56.0463,-111.4994,2003,8,3,2003-08-03 00:00:00,,2003-08-03 00:00:00,0.01,N,N,Surface, , , ,fueltype: C2, , ,2020-06-01 00:00:00
110696,BC-1994-1994-N60016,BC, ,1994-N60016, ,49.867,-118.567,1994,7,23,1994-07-23 00:00:00,,,0.1,N,N,Fire, , , , , , ,2020-05-05 00:00:00
34276,BC-1965-1965-V00099,BC, ,1965-V00099, ,49.376,-121.438,1965,6,12,1965-06-12 00:00:00,,,0.1,H,H,Fire, , , , , , ,2020-05-05 00:00:00
353496,NT-2001-EV007-01,NT, ,EV007-01, ,68.2833,-133.4666,2001,7,17,2001-07-17 00:00:00,,2001-07-22 00:00:00,0.01,H,H, , ,Initial Attack, , , , ,2018-06-15 00:00:00
428375,ON-1981-KEN26,ON, ,KEN26, ,49.7266,-94.4625,1981,5,31,1981-05-31 00:00:00,,1981-05-31 00:00:00,0.10000000149,H,H,IFR, , , , , , ,2023-05-06 00:00:00
231822,SK-2015-15BN-NUT2,SK, ,15BN-NUT2,15BN-NUT2,56.564514,-108.36644,2015,6,26,2015-06-26 00:00:00,,2015-08-31 00:00:00,28186.032048,N,N,Wildfire, , , , , , ,2020-04-03 00:00:00
262120,MB-1994-NE-03-214-94,MB, ,NE-03-214-94, ,56.436,-94.21700000000001,1994,8,5,1994-08-05 00:00:00,,1994-08-21 00:00:00,347.0,N,N, , ,EXT, , , , ,2008-07-24 00:00:00
205186,AB-1996-E01011,AB, ,E01011, ,57.2446,-110.167,1996,6,3,1996-06-03 00:00:00,,1996-06-04 00:00:00,3.3,N,N,Crown, , , ,fueltype: C2, , ,2020-06-01 00:00:00
368243,PC-WB-1989-89WB027,PC,PC-WB,89WB027, ,60.1333,-112.7667,1989,7,18,1989-07-18 00:00:00,,1989-07-19 00:00:00,3.0,N,N, , , , , , , ,2008-11-13 00:00:00
123379,BC-1999-1999-K20250,BC, ,1999-K20250, ,50.8841,-121.5035,1999,9,18,1999-09-18 00:00:00,,,1.0,H,H,Fire, , , , , , ,2020-05-05 00:00:00
311616,QC-2006-171,QC, ,2006-171, ,47.84592,-78.26365,2006,5,15,2006-05-15 00:00:00,,2006-05-16 00:00:00,0.1,H,H, , ,Intensive, , , , ,2018-05-18 00:00:00
115798,BC-1992-1992-N70032,BC, ,1992-N70032, ,49.518,-117.121,1992,6,26,1992-06-26 00:00:00,,,0.1,N,N,Fire, , , , , , ,2020-05-05 00:00:00
436351,AB-2023-WWF036,AB, ,WWF036, ,54.332958,-116.004357,2023,5,30,2023-05-30 00:00:00,,,0.02,N,N,Surface, , , ,Provincial Land, , ,2024-06-13 00:00:00
253076,MB-1980-1-6-8-80,MB, ,1-6-8-80, ,54.8092,-95.8436,1980,5,15,1980-05-15 00:00:00,,1980-05-22 00:00:00,3.2,H,H, , ,Intensive, , , , ,2008-07-24 00:00:00
93709,BC-1985-1985-K60108,BC, ,1985-K60108, ,50.296,-121.186,1985,8,6,1985-08-06 00:00:00,,,0.1,H,H,Fire, , , , , , ,2020-05-05 00:00:00
316422,QC-2010-309,QC, ,2010-309, ,45.9347,-76.7997,2010,5,26,2010-05-26 00:00:00,,2010-06-03 00:00:00,4.0,N,N, , ,Intensive, , , , ,2018-05-18 00:00:00
196626,AB-2010-SWF191,AB, ,SWF191, ,55.168983,-114.4607,2010,6,27,2010-06-27 00:00:00,,2010-06-27 00:00:00,0.2,N,N,Surface, , , ,fueltype: O1a, , ,2020-06-01 00:00:00
138308,BC-2009-2009-K31210,BC, ,2009-K31210, ,50.7866,-118.5805,2009,7,30,2009-07-30 00:00:00,,,0.1,N,N,Fire, , , , , , ,2020-05-05 00:00:00
168805,AB-1993-DF2-058-93,AB, ,DF2-058-93,DF2058,59.6902,-116.9015,1993,7,23,1993-07-23 00:00:00,,1993-07-24 00:00:00,3.0,N,N,Surface, , , , , , ,2020-06-01 00:00:00
151908,BC-2015-2015-G10454,BC, ,2015-G10454, ,54.2686,-122.9827,2015,7,20,2015-07-20 00:00:00,,,0.1,N,N,Fire, , , , , , ,2020-05-05 00:00:00
387078,ON-1991-TIM6,ON, ,TIM6, ,48.346,-81.9717,1991,5,19,1991-05-19 00:00:00,,1991-05-30 00:00:00,20.0,H,H,IFR,SUP, , , , , ,2023-05-06 00:00:00
380453,ON-1994-SUD8,ON, ,SUD8, ,46.5902,-81.4242,1994,5,10,1994-05-10 00:00:00,,1994-05-11 00:00:00,0.10000000149,H,H,IFR,SUP, , , , , ,2023-05-06 00:00:00
365423,NT-1983-1983ZF-028,NT, ,1983ZF-028, ,62.65,-116.033,1983,7,9,1983-07-09 00:00:00,,,15.0,N,N, , ,Intensive, , , , ,
175597,AB-1967-DS4-025-67,AB, ,DS4-025-67,DS4025,55.2051,-116.4845,1967,5,21,1967-05-21 00:00:00,,,40.468564224,H,H, , , , , , , ,2020-06-01 00:00:00
12820,BC-1950-1950-K00158,BC, ,1950-K00158, ,51.713,-120.044,1950,7,3,1950-07-03 00:00:00,,,0.8,N,N,Fire, , , , , , ,2020-05-05 00:00:00
95881,BC-1985-1985-K50023,BC, ,1985-K50023, ,49.14,-119.782,1985,5,21,1985-05-21 00:00:00,,,15.0,H,H,Fire, , , , , , ,2020-05-05 00:00:00
245494,SK-2016-16PA-DITCH08,SK, ,16PA-DITCH08,16PA-DITCH08,53.240483,-105.75635,2016,6,18,2016-06-18 00:00:00,,2016-06-18 00:00:00,0.1,H,H,Wildfire, , , , , , ,2020-04-03 00:00:00
146871,BC-2013-2013-C10332,BC, ,2013-C10332, ,53.2842,-122.7903,2013,8,11,2013-08-11 00:00:00,,,0.1,N,N,Fire, , , , , , ,2020-05-05 00:00:00
280213,QC-1961-40082,QC, ,40082, ,45.9848,-73.9669,1961,10,21,1961-10-21 00:00:00,,,313.23,H,H, , ,Intensive, , , , ,2008-11-12 00:00:00
12182,BC-1951-1951-K00099,BC, ,1951-K00099, ,52.463,-117.385,1951,6,25,1951-06-25 00:00:00,,,1.2,H,H,Fire, , , , ,coord outside of admin boundary, ,2020-05-05 00:00:00
262250,MB-1990-1-5-9-90,MB, ,1-5-9-90, ,57.05,-100.05,1990,6,19,1990-06-19 00:00:00,,1990-06-22 00:00:00,0.1,N,N, , ,Intensive, , , , ,2008-07-24 00:00:00
30278,BC-1961-1961-V01608,BC, ,1961-V01608, ,49.51,-123.599,1961,8,7,1961-08-07 00:00:00,,,0.1,H,H,Fire, , , , , , ,2020-05-05 00:00:00
86967,BC-1987-1987-R20036,BC, ,1987-R20036, ,53.179,-127.077,1987,7,23,1987-07-23 00:00:00,,,5.0,H,H,Fire, , , , , , ,2020-05-05 00:00:00
318785,QC-2021-20211080257,QC, ,20211080257, ,45.4521,-75.7807,2021,5,30,2021-05-30 00:00:00,,2021-05-30 00:00:00,0.1,H,H, , ,Intensive, , , , ,2022-04-21 00:00:00
146922,BC-2013-2013-G10468,BC, ,2013-G10468, ,54.1587,-122.8661,2013,8,16,2013-08-16 00:00:00,,,0.2,N,N,Fire, , , , , , ,2020-05-05 00:00:00
24069,BC-1956-1956-N00237,BC, ,1956-N00237, ,51.01,-118.232,1956,7,28,1956-07-28 00:00:00,,,0.1,H,H,Fire, , , , , , ,2020-05-05 00:00:00
223523,SK-1994-MAPLE,SK, ,MAPLE,MAPLE,56.474,-108.7396,1994,9,1,1994-09-01 00:00:00,,1994-09-03 00:00:00,0.5,H,H,Wildfire, , , , , , ,2020-04-03 00:00:00
95014,BC-1989-1989-V80017,BC, ,1989-V80017, ,49.616,-126.174,1989,7,9,1989-07-09 00:00:00,,,0.1,N,N,Fire, , , , , , ,2020-05-05 00:00:00
44908,BC-1967-1967-K00897,BC, ,1967-K00897, ,50.126,-120.299,1967,8,20,1967-08-20 00:00:00,,,3.2,H,H,Fire, , , , , , ,2020-05-05 00:00:00
62989,BC-1978-1978-K10054,BC, ,1978-K10054, ,50.619,-118.482,1978,8,4,1978-08-04 00:00:00,,,0.1,N,N,Fire, , , , , , ,2020-05-05 00:00:00
141985,BC-2012-2012-R10190,BC, ,2012-R10190, ,54.0927,-126.1822,2012,8,7,2012-08-07 00:00:00,,,0.009,N,N,Fire, , , , , , ,2020-05-05 00:00:00
235201,SK-1993-GARDEN,SK, ,GARDEN,GARDEN,53.349,-105.4688,1993,5,11,1993-05-11 00:00:00,,1993-05-17 00:00:00,2.0,H,H,Wildfire, , , , , , ,2020-04-03 00:00:00
194758,AB-2009-PWF092,AB, ,PWF092, ,57.364783,-118.9509,2009,6,20,2009-06-20 00:00:00,,2009-06-20 00:00:00,0.01,N,N,Surface, , , ,fueltype:, , ,2020-06-01 00:00:00
153697,BC-2016-2016-N10252,BC, ,2016-N10252, ,49.2064,-115.1241,2016,8,7,2016-08-07 00:00:00,,,0.09,N,N,Fire, , , , , , ,2020-05-05 00:00:00
197858,AB-2012-CWF198,AB, ,CWF198, ,51.633867,-115.10675,2012,7,2,2012-07-02 00:00:00,,2012-07-02 00:00:00,0.01,H,H, , , , ,fueltype:, , ,2020-06-01 00:00:00
112789,BC-1993-1993-C50047,BC, ,1993-C50047, ,52.143,-124.054,1993,5,25,1993-05-25 00:00:00,,,0.0,H,H,Fire, , , , , , ,2020-05-05 00:00:00
74048,BC-1979-1979-K70157,BC, ,1979-K70157, ,50.934,-118.652,1979,8,2,1979-08-02 00:00:00,,,0.1,N,N,Fire, , , , , , ,2020-05-05 00:00:00
366616,NT-1975-1975SM-008,NT, ,1975SM-008, ,60.8,-113.1667,1975,7,8,1975-07-08 00:00:00,,,244.8,H,H, , ,Intensive, , , , ,
422201,ON-1987-KEN95,ON, ,KEN95, ,50.1484,-94.9375,1987,9,20,1987-09-20 00:00:00,,1987-09-25 00:00:00,0.40000000596,H,H,IFR, , , , , , ,2023-05-06 00:00:00
161452,AB-1983-DA2-019-83,AB, ,DA2-019-83,DA2019,57.7896,-112.9828,1983,6,28,1983-06-28 00:00:00,,1983-06-29 00:00:00,0.1,N,N,Ground, , , , , , ,2020-06-01 00:00:00
210273,AB-1997-E01029,AB, ,E01029, ,56.3967,-111.6402,1997,7,12,1997-07-12 00:00:00,,1997-07-12 00:00:00,0.1,N,N,Ground, , , ,fueltype: C2, , ,2020-06-01 00:00:00
293300,QC-1984-6092,QC, ,1984-6092, ,46.66936,-77.92006,1984,6,7,1984-06-07 00:00:00,,1984-06-10 00:00:00,0.3,N,N, , ,Intensive, , , , ,2018-05-18 00:00:00
313965,QC-2009-183,QC, ,2009-183, ,45.97153,-75.93271,2009,5,21,2009-05-21 00:00:00,,2009-05-21 00:00:00,0.0,H,H, , ,Intensive, , , , ,2018-05-18 00:00:00
32206,BC-1960-1960-K00710,BC, ,1960-K00710, ,52.539,-119.789,1960,7,13,1960-07-13 00:00:00,,,2023.4,N,N,Fire, , , , , , ,2020-05-05 00:00:00
302795,QC-1996-182,QC, ,1996-182, ,47.99311,-73.2164,1996,6,2,1996-06-02 00:00:00,,1996-06-29 00:00:00,2056.0,H,H, , ,Intensive, , , , ,2018-05-18 00:00:00
314211,QC-2008-72,QC, ,2008-72, ,46.14898,-73.92081,2008,5,16,2008-05-16 00:00:00,,2008-05-17 00:00:00,0.2,H,H, , ,Intensive, , , , ,2018-05-18 00:00:00
170255,AB-1991-DS6-044-91,AB, ,DS6-044-91,DS6044,55.8188,-113.1207,1991,8,1,1991-08-01 00:00:00,,1991-08-01 00:00:00,0.2,N,N,Ground, , , , , , ,2020-06-01 00:00:00
301512,QC-1991-7220,QC, ,1991-7220, ,49.79227,-77.89577,1991,7,16,1991-07-16 00:00:00,,1991-07-23 00:00:00,0.1,N,N, , ,Intensive, , , , ,2018-05-18 00:00:00
292040,QC-1983-5013,QC, ,1983-5013, ,48.52878,-71.46469,1983,5,16,1983-05-16 00:00:00,,1983-05-16 00:00:00,0.0,H,H, , ,Intensive, , , , ,2018-05-18 00:00:00
260178,MB-1983-5-2-85-83,MB, ,5-2-85-83, ,52.0046,-95.4705,1983,9,2,1983-09-02 00:00:00,,1983-09-05 00:00:00,1.5,H,H, , ,Intensive, , , , ,2008-07-24 00:00:00
48876,BC-1967-1967-K00497,BC, ,1967-K00497, ,50.242,-121.299,1967,7,13,1967-07-13 00:00:00,,,0.1,H,H,Fire, , , , , , ,2020-05-05 00:00:00
395143,ON-1982-PEM60,ON, ,PEM60, ,45.4297,-77.0376,1982,7,20,1982-07-20 00:00:00,,1982-07-22 00:00:00,0.10000000149,H,H,IFR, , , , , , ,2023-05-06 00:00:00
219711,AB-2019-LWF015,AB, ,LWF015, ,55.927783,-110.721283,2019,4,13,2019-04-13 00:00:00,,,0.5,H,H,Wildfire, , , , , , ,2020-06-01 00:00:00
316947,QC-2013-31,QC, ,2013-31, ,45.815,-74.6203,2013,4,27,2013-04-27 00:00:00,,2013-04-27 00:00:00,0.2,H,H, , ,Intensive, , , , ,2018-05-18 00:00:00
405651,ON-1988-HEA9,ON, ,HEA9, ,49.2229,-84.9675,1988,6,13,1988-06-13 00:00:00,,1988-06-16 00:00:00,0.10000000149,N,N,IFR, , , , , , ,2023-05-06 00:00:00
216213,AB-2002-SWF142,AB, ,SWF142, ,55.936,-114.5583,2002,6,15,2002-06-15 00:00:00,,2002-06-16 00:00:00,0.1,N,N,Surface, , , ,fueltype: M2, , ,2020-06-01 00:00:00
261888,MB-1999-NE-103-154-99,MB, ,NE-103-154-99, ,57.05,-94.833,1999,7,9,1999-07-09 00:00:00,,1999-08-12 00:00:00,3278.4,N,N, , ,EXT, , , , ,2008-07-24 00:00:00
257213,MB-1987-1-5-13-87,MB, ,1-5-13-87, ,55.5833,-101.3333,1987,6,25,1987-06-25 00:00:00,,1987-07-04 00:00:00,4.3,N,N, , ,Intensive, , , , ,2008-07-24 00:00:00
12234,BC-1952-1952-C00086,BC, ,1952-C00086, ,52.51,-120.683,1952,8,9,1952-08-09 00:00:00,,,137.5,N,N,Fire, , , , , , ,2020-05-05 00:00:00
300168,QC-1991-7167,QC, ,1991-7167, ,54.0009,-72.01295,1991,7,7,1991-07-07 00:00:00,,1991-07-12 00:00:00,0.0,N,N, , ,Nordique, , , , ,2018-05-18 00:00:00
295665,QC-1990-4013,QC, ,1990-4013, ,50.07464,-66.96917,1990,6,1,1990-06-01 00:00:00,,1990-06-01 00:00:00,0.0,H,H, , ,Intensive, , , , ,2018-05-18 00:00:00
434974,ON-2020-THU61,ON, ,THU61, ,49.985,-89.4907,2020,7,4,2020-07-04 00:00:00,,2020-08-17 00:00:00,0.10000000149,N,N,IFR,FUL, , , , , ,2023-05-06 00:00:00
427867,ON-1995-SLK34,ON, ,SLK34, ,52.342,-90.2182,1995,6,13,1995-06-13 00:00:00,,1995-07-04 00:00:00,7500.0,N,N,IFR,PRO, , , , , ,2023-05-06 00:00:00
304165,QC-2001-481,QC, ,2001-481, ,46.04946,-71.35706,2001,6,22,2001-06-22 00:00:00,,2001-06-22 00:00:00,0.3,H,H, , ,Intensive, , , , ,2018-05-18 00:00:00
385199,ON-1983-SUD92,ON, ,SUD92, ,46.6172,-80.8125,1983,7,13,1983-07-13 00:00:00,,1983-07-14 00:00:00,0.10000000149,H,H,IFR, , , , , , ,2023-05-06 00:00:00
242445,SK-1985-RICK,SK, ,RICK,RICK,56.4635,-108.6667,1985,5,26,1985-05-26 00:00:00,,1985-05-27 00:00:00,0.4,H,H,Wildfire, , , , , , ,2020-04-03 00:00:00
213531,AB-1997-S02013,AB, ,S02013, ,51.1541,-114.8379,1997,5,5,1997-05-05 00:00:00,,1997-05-05 00:00:00,2.0,H,H,Surface, , , ,fueltype: O1a, , ,2020-06-01 00:00:00
269710,MB-2001-205028,MB, ,205028, ,53.5363321,-99.6383913,2001,0,0,,,,4.021,U,U, , , , , ,used firepoly centroid for MB 2000-2004, ,
209229,AB-2001-HWF101,AB, ,HWF101, ,58.5183,-115.8899,2001,9,2,2001-09-02 00:00:00,,2001-09-02 00:00:00,0.01,H,H,Ground, , , ,fueltype: C1, , ,2020-06-01 00:00:00
205576,AB-2015-SWF242,AB, ,SWF242, ,56.528267,-114.049,2015,8,25,2015-08-25 00:00:00,,2015-08-25 00:00:00,0.01,H,H,Ground, , , ,fueltype: O1a, , ,2020-06-01 00:00:00
241828,SK-1989-HENRY1,SK, ,HENRY1,HENRY1,56.52706822,-102.93127494,1989,7,31,1989-07-31 00:00:00,,1989-08-09 00:00:00,0.5,N,N,Wildfire, , , , , , ,2020-04-03 00:00:00
134087,BC-2004-2004-N50207,BC, ,2004-N50207, ,49.573,-117.7516,2004,7,19,2004-07-19 00:00:00,,,0.009,N,N,Fire, , , , , , ,2020-05-05 00:00:00
35996,BC-1966-1966-V00054,BC, ,1966-V00054, ,49.213,-122.394,1966,5,5,1966-05-05 00:00:00,,,0.2,H,H,Fire, , , , , , ,2020-05-05 00:00:00
414185,ON-1998-SLK5,ON, ,SLK5, ,50.2349,-90.3077,1998,4,20,1998-04-20 00:00:00,,1998-04-21 00:00:00,0.10000000149,H,H,IFR,SUP, , , , , ,2023-05-06 00:00:00
361767,NT-2012-FS034-12,NT, ,FS034-12, ,60.123666,-122.238833,2012,7,29,2012-07-29 00:00:00,,2012-08-05 00:00:00,3.0,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
164174,AB-1991-DA3-005-91,AB, ,DA3-005-91,DA3005,59.3158,-110.8062,1991,8,10,1991-08-10 00:00:00,,1991-08-11 00:00:00,0.1,N,N,Surface, , , , , , ,2020-06-01 00:00:00
220574,AB-2004-EWF088,AB, ,EWF088, ,52.882717,-116.91745,2004,8,2,2004-08-02 00:00:00,,2004-08-02 00:00:00,0.01,H,H,Surface, , , ,fueltype:, , ,2020-06-01 00:00:00
78085,BC-1983-1983-C20018,BC, ,1983-C20018, ,51.854,-121.958,1983,5,4,1983-05-04 00:00:00,,,8.0,H,H,Fire, , , , , , ,2020-05-05 00:00:00
6405,AB-2022-SWF-089-2022,AB, ,SWF-089-2022, ,55.7506,-115.111,2022,7,25,2022-07-25 00:00:00,,,0.01,H,H,Wildfire, , , ,Slave Lake Forest Area, , ,2023-05-16 00:00:00
114245,BC-1998-1998-V10055,BC, ,1998-V10055, ,49.6015,-121.4015,1998,7,25,1998-07-25 00:00:00,,,0.2,H,H,Fire, , , , , , ,2020-05-05 00:00:00
400184,ON-2008-DRY11,ON, ,DRY11, ,49.4012,-92.2722,2008,8,18,2008-08-18 00:00:00,,2008-08-20 00:00:00,0.10000000149,N,N,IFR,FUL, , , , , ,2023-05-06 00:00:00
239161,SK-1982-RANGER,SK, ,RANGER,RANGER,54.6667,-105.9583,1982,7,13,1982-07-13 00:00:00,,1982-07-15 00:00:00,0.01,N,N,Wildfire, , , , , , ,2020-04-03 00:00:00
53885,BC-1969-1969-N00019,BC, ,1969-N00019, ,50.434,-117.891,1969,5,20,1969-05-20 00:00:00,,,0.1,H,H,Fire, , , , , , ,2020-05-05 00:00:00
